"","link","title","pub_year"
"272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027151155&partnerID=40&md5=794b4788ad6e65c4cb1a0e244b505f5c","Water quality of the Wadden Sea","1993"
"273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027188407&partnerID=40&md5=4eab8d31030d4188581c2c4789fdfa79","Water quality management in the Southern North Sea","1993"
"274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019851717&partnerID=40&md5=ae259e9fd21abe93b062800134dc2a19","Pollution of the southern part of the North Sea","1981"
"275","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019803402&partnerID=40&md5=bead483754a7de5509226340ac26129c","Pollution in the southern part of the North Sea","1981"
"276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019795757&partnerID=40&md5=74c4eae5101b61693e7002fda1501ec7","Pollution of the North Sea: Ecological effects","1981"
"277","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027334162&partnerID=40&md5=908a7de5d3b380860832e47fbdc424d3","Emissions to water: scenarios for 2010","1993"
"278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027287151&partnerID=40&md5=e62c47aa76092c7e0ccefe54f2f76fcf","Aquatic disposal of dredged material in the Belgian part of the North Sea","1993"
"279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027866024&partnerID=40&md5=b045acfd4e0038252c40a1d9d765f65f","Sedimentological-geochemical investigations of heavy metal pollution in the tidal flats north of the small Oland Island","1993"
"280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027242807&partnerID=40&md5=b836e51277a694c5bacccdd7ab6c2c94","Fisheries in the southern North Sea","1993"
"281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027879559&partnerID=40&md5=990fd7a35ec30f29ae3a59af3c39e7cb","Exceptionally high numbers of inland oystercatchers during the winter of 1992/93","1993"
"282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027387079&partnerID=40&md5=1c2546cf55039959bfaaab86c7af1807","What will happen to the Netherlands if sea level rise accelerates?","1993"
"283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019114626&partnerID=40&md5=9b1d0c2dad09f343290f491d7d61c081","METALS AND POLLUTION IN THE MARINE ENVIRONMENT.","1980"
"284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069358723&partnerID=40&md5=29b4362f5dfe1483a2a5db70ed9d5d8f","ENERGY IN THE BALANCE, SOME PAPERS FROM BA79: PAPERS GIVEN AT THE ANNUAL MEETING OF THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE, 1979.","1980"
"285","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019141678&partnerID=40&md5=2fd0fe3395809757cc522cf8d157753c","( Industrial fishing activitites:  a major branch of fishing in Denmark).","1980"
"286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027531239&partnerID=40&md5=adb7946834e6b926f8413eacc1479fc6","Norway prepares for tougher legislation","1993"
"287","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027505794&partnerID=40&md5=8c590a9c5c447c50b3d232001208b6f5","Removing the oil from troubled waters","1993"
"288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027706710&partnerID=40&md5=dc05ca416ca2e46b0bca281a53473e01","Planktonic ecosystems in the Channel. Trophic relations","1993"
"289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880094068&partnerID=40&md5=6a2b1d668d1aaedcfbe9dbe6858cb279","Towards sustainable fisheries in Natura 2000 sites in the German EEZ of the North and Baltic Seas","2011"
"290","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027534054&partnerID=40&md5=100770ab9a7fcd5482c436fcc3cc39a1","New jack up designed for safe, efficient drilling","1993"
"291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019129208&partnerID=40&md5=f476dcce00ac8a760754de783e0f7fed","Pollution of the North Sea in the Schleswig-Holstein coastal area","1980"
"292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027879962&partnerID=40&md5=3eebe1ba0867ba90d23c1aa40e16a703","Beached seabirds in The Netherlands: 26 years of study, 1965-91","1993"
"293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027636215&partnerID=40&md5=f6a5184301751eebcc563a7285de46ab","Do soluble organic nitrogen compounds cause unusual algal blooms in seawater?","1993"
"294","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041148387&partnerID=40&md5=98bd07811352ef89efbc18d091549cb7","Offshore water and environmental management. Conference documentation, London, March 1993","1993"
"295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019109395&partnerID=40&md5=c1b7f000435ca505d7a722dab3c01db8","'SLIKTRAK' COMPUTER SIMULATION OF SURFACE POLLUTION PROBLEMS ARISING FROM OFFSHORE OIL SPILLS.","1980"
"296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026966688&partnerID=40&md5=bf8102b8a27672543ce2bbb4f5d1aa4f","European operational airborne oil pollution surveillance scenario","1992"
"297","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026995650&partnerID=40&md5=93a0fabb4f4460373ffd82780fb6dcba","Environment: the road ahead","1992"
"298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891979296&partnerID=40&md5=dbacbbbde11a84ff8ffb80e0916a8bb2","Ballast water management to combat invasive species","2011"
"299","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027033363&partnerID=40&md5=0d9766fed118c3696625cb0a6ea4dadf","Joint monitoring of the North Sea (North Sea Task Force, NSTF). MFO studies as a portion of the German contribution to the Quality Status Report (QSR)","1992"
"300","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026977045&partnerID=40&md5=e88932cf9f336934cefc7c849c31feb0","Monitoring soil erosion in agricultural fields to reduce pollution in the North Sea","1992"
"301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027017435&partnerID=40&md5=0f1bc41894ab7dd7b3c4634c5fd04a2e","Emission monitoring and test systems in the High Sea estuary area. Importance of biotests for marine environmental protection","1992"
"302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952153687&partnerID=40&md5=630519e90f91a0b21b33b2c7d11728d3","Northern gannets in the North Sea: Foraging distribution and feeding techniques around the Bass Rock","2011"
"303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018667521&partnerID=40&md5=cc807532afdfcbdf9c96bc853e388e02","( Probability and frequency of extreme storm surges).","1979"
"304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958858704&partnerID=40&md5=6b82de61766884019a4f78003a423fd4","Simulation-based impact assessment of offshore wind farms on seabirds","2011"
"305","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018551198&partnerID=40&md5=9f00c8814c5ff7a27e7731cb4d9945f3","The Norwegian industrial trawl fishery in the North Sea.","1979"
"306","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018658097&partnerID=40&md5=bd6eefd0ac1c6fa1a2d50786e80798db","A study of the rational exploitation of a commercial population of the North Sea haddock, Melanogramus aeglefinus, by means of a production model.","1979"
"307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018669934&partnerID=40&md5=354fa608da560b6e28def354a85ed6cc","(Airborne remote sensing programme in the German Bight).","1979"
"308","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027046348&partnerID=40&md5=52a68b7ef2233cdb2e7544d3995836d0","What is the environmental capacity of enclosed marginal seas? Approaches to the problem in the Baltic, North, and Mediterranean Seas","1992"
"309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057883309&partnerID=40&md5=a9fc92f3ba55a25f0283b90d429261fc","Computer simulation of surface pollution problems arising from offshore oil spills","1979"
"310","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027011884&partnerID=40&md5=8d067c4327b0e6542fb055683edb13a0","Non-breeding shelduck Tadorna tadorna in the southwest Netherlands: effects of habitat changes on distribution, numbers, moulting sites and food","1992"
"311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026936715&partnerID=40&md5=43b7ac537051eb54a6237382c8b9a717","Development and monitoring of the hygienic water quality at bathing facilities in northwest Germany from 1989 to 1991","1992"
"312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040954778&partnerID=40&md5=eb27014567164a6040c6e8c1964adcc4","Geological Survey of Denmark annual report 1991","1992"
"313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040899228&partnerID=40&md5=1a40a484f2b74bc0b6e54d9a35fa6a60","Report of the ICES advisory committee on marine pollution, 1992","1992"
"314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040900663&partnerID=40&md5=9a326dc2da64c5755b02b0c4fa8bd6cb","Annual report 1991","1992"
"315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027039711&partnerID=40&md5=69321744f9fcbf1cd4bdfdd943b2a73d","Sedimentological-geochemical investigation of heavy metal pollution in the tidal flats north of Morsum-Cliff/Sylt)","1992"
"316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027019715&partnerID=40&md5=8a0d2eaa29397a023037481236669589","Biological effects of contaminants in the North Sea. Results of the ICES/IOC Bremerhaven Workshop","1992"
"317","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018237712&partnerID=40&md5=878ac537d5d47c96f483af1e1a8bf49e","Combatting oil pollution in the North Sea","1978"
"318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018045409&partnerID=40&md5=94ed7c6cab5c006132c403e11289fc47","Magnitude and rate of anthropogenic pollution of the World Ocean (literature survey)","1978"
"319","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017802175&partnerID=40&md5=eff36d8b95799701c8562cfc7080ed9a","Effects of the water-soluble fraction of Ekofisk crude oil on zoeal larvae of the crab Hyas araneus","1978"
"320","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027079591&partnerID=40&md5=fda6003a745625ad9ed8dc1ed607dc75","The ecological risk-evaluation technique REFEREE' applied to pollution problems in the Wadden Sea","1992"
"321","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864483922&partnerID=40&md5=8571ce05ac4906326726465e63ba92a0","Examination of climate change adaptation strategies for coastal protection","2010"
"322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018206382&partnerID=40&md5=bd3dd4531675bc391b8fc6728e6cb9da","Use of aircraft remote sensing on problems in marine chemistry and pollution research and monitoring.","1978"
"323","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027061448&partnerID=40&md5=16474aa4cb020c60e96b7551a96e72d6","Decommissioning and abandonment of offshore installations","1992"
"324","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870026510&partnerID=40&md5=966ff9b3773fbf0ccebd8071864eb2be","Long-term reliable offshore application of sensor systems","2010"
"325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017839785&partnerID=40&md5=619fedb5c655876ade6651a0974b4cfe","Selected pollution profiles: North Atlantic, North Sea, Baltic Sea, and Mediterranean Sea","1978"
"326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027094450&partnerID=40&md5=d682e2a60520f284164ff4808343f8ec","Long-term and recent changes in the benthic macrofauna living on tidal flats in the western part of the Wadden Sea","1992"
"327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027063327&partnerID=40&md5=a93bddf2f2a52e9039c783a18fb5acba","Oil spills - effects and response","1992"
"328","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027065403&partnerID=40&md5=3f140dfa60eb144ef9c37953a38bbac4","The short- and long-term effects of oil spills on marine ecosystems","1992"
"329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018018970&partnerID=40&md5=50f593de9418df5498e06a5019f339ea","PRINCIPLES OF MECHANICAL OIL COLLECTION AT SEA.","1978"
"330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040210886&partnerID=40&md5=20cd8e960a5da2da01ae4a534ea9027b","(A comparison of surface diffusion of air pollutants over water and land; an artificial island in the North Sea).","1978"
"331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069332337&partnerID=40&md5=41d419a1f5f91dab97d4ae87ecb49073","NATIONAL OFFSHORE INFORMATION CONFERENCE PAPERS, 1978.","1978"
"332","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027079144&partnerID=40&md5=b51a45d612813ccb363ab31f373ac0f4","International initiatives and statutory controls on the prevention of pollution from offshore operations","1992"
"333","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027063020&partnerID=40&md5=7476415d4fea939134fb861cdc21ba49","Sources of environmental disturbance associated with offshore oil and gas developments","1992"
"334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018202363&partnerID=40&md5=af384925f92505cd85d61fa47c317b9b","(Investigation into the determination of chemical parameters of the sea surface by means of remote sensing).","1978"
"335","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847090600&partnerID=40&md5=0783e82660fa00ac0e4fadf332836edc","North Sea pact sets oil pollution liability","1977"
"336","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027072280&partnerID=40&md5=d4d484b19b0212bdcf2b2db76f2cfb96","The management of acute risks. Oil spill contingency planning and response","1992"
"337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027072032&partnerID=40&md5=f4ea44e5a63ffa3d680c56624bb7cf53","The 1990 artificial-radionuclide distribution in European sea areas","1992"
"338","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651095512&partnerID=40&md5=0a606f25c0aac8f8721ec92ccb497321","A model for simulating the transport and diffusion of oil and gas released in underwater spill accidents","2010"
"339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042568292&partnerID=40&md5=a3fcb73ce77f11df48dbe7e5a8db533f","Pollution history of trace metals in sediments, as affected by the Rhine River. x3W. Salomons; A.J. de Groot x4The history of trace-metal concentrations in sediments from the river Rhine and from the Wadden Sea could be studied by analysing sediments, which have been sampled between 1920 and 1975. The largest increase, both in the river Rhne and in the Wadden sea, is observed for cadmium. In sedim","1977"
"340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041975722&partnerID=40&md5=bfd7e1b2aa20bcf4229cc1d63db621a2","Second report of the ICES working group on effects on fisheries of marine sand and gravel extraction.","1977"
"341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017413258&partnerID=40&md5=344dbb2c448b3dc27067e75c7c137299","Oil protection in the North Sea","1977"
"342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955596358&partnerID=40&md5=32950eda51b0e0a4a6455b3f7a48f23e","Fate of a xylene slick at sea and influence of meteorological conditions","2010"
"343","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955627628&partnerID=40&md5=cb1503e87cbc71229bdaaa2759dcb01b","Determination of polynuclear aromatic hydrocarbons in seawater following an experimental oil spill by Stir Bar Sorptive Extraction (SBSE) and thermal desorption GC-MS","2010"
"344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956604942&partnerID=40&md5=83f7a0be9c1f36da13a09a881d1a612b","Phenology of the visible bird migration","2010"
"345","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017357222&partnerID=40&md5=99091d72290c6428ca423d09b0da2430","Evaluation of water pollution due to chemicals (Dutch)","1977"
"346","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026380498&partnerID=40&md5=bf00b32b538a9bbd597193ec51f23d4f","Morphological and ecological effects of sea level rise: an evaluation for the western Wadden Sea","1991"
"347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026307708&partnerID=40&md5=ca58cdc8f8d3d73553a722e055b0c64f","Action for a healthier North Sea","1991"
"348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025965833&partnerID=40&md5=f464e896c709afc5d2d2b701cfe05161","Determination of substance flow from River Elbe into North Sea (cross profile of Grauerort)","1991"
"349","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017063537&partnerID=40&md5=6afbcf9a05a5cd9c898758ef8d01915e","Pollution of the River Tyne estuary: the use of mathematical models","1976"
"350","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017155584&partnerID=40&md5=c4956756d45bd8453dd1c3b032ac2328","Waste water problems on the lower Elbe in relation to use of water for cooling nuclear reactors","1976"
"351","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026074250&partnerID=40&md5=1f2545cf36d568efd47d759e8d7a9170","Oil spill counter-measures on the high seas and off the coasts of Germany","1991"
"352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040897365&partnerID=40&md5=129fd6483f22c1131daa2cbb862924cb","Report of the federal government to the German Parliament in preparation for the 3rd international conference on the protection of the North Sea (3, INK). Results of the conference","1991"
"353","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017177769&partnerID=40&md5=670d90865a793aa55380d0b5df42b841","General study of the spread of pollutants in the sea","1976"
"354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017112182&partnerID=40&md5=e20585bdcd7f2587633fd510ee29f952","Microbial degradation of Ekofisk oil in seawater by Saccharomycopsis lipolytica","1976"
"355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016822249&partnerID=40&md5=99991c5f2ee218a22b26c6b4c24797f5","Eutrophication of Dutch coastal waters","1975"
"356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016651150&partnerID=40&md5=3b28f233b3671c15fa9d596d4d4cea92","Health hazards through bathing in coastal waters of the North Sea","1975"
"357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953806365&partnerID=40&md5=430576cb8694beb6f22c51b78842fc00","The impact of resource depletion is being overshadowed by the threat of global warming","2010"
"358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249271046&partnerID=40&md5=3af181c920cae8c63b8c7bc08a4f0760","Could C02 storage site performance be compromised by palaeo-gas migration conduits in the overburden?","2010"
"359","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040897092&partnerID=40&md5=4aedeccb80aebea5cdc9a83fa2537840","Annual report 1990","1991"
"360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016581298&partnerID=40&md5=4aa071cde324d226ebbe3af90806fc19","Pesticides in seawater: Storage, elimination and transformation in marine organisms","1975"
"361","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018807565&partnerID=40&md5=1dfec3fc4290ffc31e94f40ddd3105ac","North Sea fish stocks - recent changes and their causes. A symposium held in Aarhus 9-12 July 1975.","1975"
"362","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026313446&partnerID=40&md5=5cb7829ea8e4e58d977a881261eefff0","Population and contamination studies in coastal birds: the common tern Sterna hirundo","1991"
"363","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026026898&partnerID=40&md5=44d78426ff063ef6f95c721061e56755","North Sea pollution and the search for improvement","1991"
"364","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026290962&partnerID=40&md5=58a702eae36fb5691c976aed1a3d9095","Plenty more fish in the sea?","1991"
"365","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041934946&partnerID=40&md5=7b69a83d7ec6d76ca1fa9e10e135a797","Long term programme in environmental pollution control in Europe. Ecological aspects of water pollution in specific geographical areas: study of sublethal effects on marine organisms in the Firth of Clyde, the Oslo Fjord and the Wadden Sea","1975"
"366","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016741245&partnerID=40&md5=557ce8c2258d4b0323737eb2cb632581","Recent activities of the International Council for Examination of the Sea (Dutch)","1975"
"367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057419659&partnerID=40&md5=30e660073e3a28d22bf7cdfc4b08bc68","Drilling operations in the North Sea","1975"
"368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069366273&partnerID=40&md5=4e48e5b0fe9a1be1316cae600cb65d34","OIL SPILLS AND THE OFFSHORE OIL INDUSTRY.","1975"
"369","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016599623&partnerID=40&md5=67dc6003f58daee29c7bc5e7afed2119","EXPLORATORY DRILLING WELL CONTROL PRACTICES.","1975"
"370","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016601764&partnerID=40&md5=b27cd8fdcadff4a6f41f78c591f21ad2","OFFSHORE PRODUCTION PRACTICES TO PROTECT THE ENVIRONMENT.","1975"
"371","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016576609&partnerID=40&md5=873cc7a3c2e244a0a57f7f48941389cd","Environmental Protection in Offshore Operations.","1975"
"372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016424218&partnerID=40&md5=2560247602a395fe810c84c08cf7b244","The influence of inorganic and organic pollutants on the rate of reproduction of a marine hypotrichous ciliate: Euplotes vannus Muller","1975"
"373","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095911946&partnerID=40&md5=2a82bee03122498410801d658ab3aa40","PETROLEUM AND THE CONTINENTIAL SHELF OF NORTH-WEST EUROPE, VOLUME 2: ENVIRONMENTAL PROTECTION.","1974"
"374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026314325&partnerID=40&md5=05e138a99b7ab189894512ebc053c791","Coastal eutrophication: causes and consequences","1991"
"375","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026292541&partnerID=40&md5=61f2015ea032c309789ffb34527504b0","Population studies and conservation of puffins Fratercula arctica","1991"
"376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026017054&partnerID=40&md5=bc0c99810b88e2403a6c3cebc765e1cf","Pollution of River Elbe and its main tributaries in former GDR","1991"
"377","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016375847&partnerID=40&md5=47c4217029d912083967465151edbc1b","ENVIRONMENTAL ASPECT: THE RISKS - THE WEAPONS.","1974"
"378","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015999663&partnerID=40&md5=342655d35332de748c15ead57b540178","HOLLAND'S BATTLE WITH THE SEA ALMOST WON.","1974"
"379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016121114&partnerID=40&md5=95802832228e4d1a694052f461745c55","Disposal Problems of Red Mud in the North Sea.","1974"
"380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016313962&partnerID=40&md5=1baa19ebed9eb64bad04626cff5d0418","Radiologic screening for caesium 127 and strontium 90 in fish from different fishing grounds","1974"
"381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016224642&partnerID=40&md5=ca32c3873832fd52f4c60e4c1ccc96a5","Chemical pollution of the Waddenzee (Dutch)","1974"
"382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016208039&partnerID=40&md5=652bf12baec4600b7c25e4b82ffb36ac","Sewage in coastal regions","1974"
"383","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016221783&partnerID=40&md5=0029dc489e0333678d2ecb12333b1eae","The pollution of the North Sea and its estuaries (Dutch)","1974"
"384","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76649099214&partnerID=40&md5=584bc0e8595086b31ac0e9543bf69da1","Changes in the abundance of intertidal birds in the Dutch Wadden Sea in 1990-2008: Differences between East and West","2009"
"385","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845656724&partnerID=40&md5=2466829f361de16ecc2a7675167d6dae","Why was there no mass starvation of Eiders Somateria mollissima in the Netherlands in winter 2005/06?","2006"
"386","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016218025&partnerID=40&md5=4a67228bb4357a539f7553645921409c","MONITORING OF GASEOUS EFFLUENTS FROM SEVERAL INSTALLATIONS AT THE PETTEN RESEARCH CENTRE.","1974"
"387","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248662963&partnerID=40&md5=12a8d3840e69e81256e819d0d9c69803","Localization of global climate change: Storm surge scenarios for Hamburg in 2030 and 2085","2006"
"388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548067211&partnerID=40&md5=939599cbc7fe29229a3881036c5c42f6","The Shetland beached bird survey, 1979-2004","2006"
"389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015811579&partnerID=40&md5=6c4fb554a4455225a1755abafc473431","Problems concerning the pollution of the North Sea","1973"
"390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449673260&partnerID=40&md5=30d8ff52d538af44fb1357373ad91064","Use of unmanned aerial vehicle (UAV) for the detection and surveillance of marine oil spills in the belgian part of the north sea","2009"
"391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015896494&partnerID=40&md5=8f0359353524e3cc9cb01f971f98f4c5","In search of bonanza","1973"
"392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015825345&partnerID=40&md5=db4611db93988a15864b171c0718f956","DISTRIBUTION AND ABUNDANCE OF OIL-OXIDIZING BACTERIA IN THE NORTH SEA.","1973"
"393","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015487054&partnerID=40&md5=6c72e5491fe672a19621b48f43b17c2a","Chemical and physical investigations on marine pollution by wastes of a titanium dioxide factory","1972"
"394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548084085&partnerID=40&md5=80387ce13a9eb9860f7b250fac7e7f55","A review of beached bird surveys within the Wadden Sea Trilateral Monitoring and Assessment Program (TMAP)","2006"
"395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015479708&partnerID=40&md5=3c056d1e95160b2bc5f958ecb1d9ab69","The discharge of nutrients from estuaries and their effect on primary productivity","1972"
"396","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015487458&partnerID=40&md5=b7b59ccbaa80f80041c685c967c63137","North sea pollution","1972"
"397","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015471831&partnerID=40&md5=b0be5a81ceab9973f292a860504e7174","Monitoring organochlorine contamination of the marine environment by the analysis of residues in seals","1972"
"398","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015472904&partnerID=40&md5=e23471558f52ea025ce009d749233088","Accumulation and metabolism of DDT <sup>14</sup>C (dichloro diphenyl trichloro ethane) in marine organisms","1972"
"399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015439962&partnerID=40&md5=2341917a5ba44021ae85e0ad90b4d488","The disposal of containers with industrial waste into the North Sea: a fisheries problem","1972"
"400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015490082&partnerID=40&md5=915db5dd52a63219daccb3b77932139f","On the influence of industrial waste containing H<sub>2</sub>SO<sub>4</sub> and FeSO<sub>4</sub> on the bottom fauna off Helgoland (German Bight)","1972"
"401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015488555&partnerID=40&md5=1804c0106b9e5860235e81f095cd9d78","EARTHY SMELLING SUBSTANCES IN SURFACE WATERS OF THE NETHERLANDS.","1972"
"402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015473845&partnerID=40&md5=54183f554b96adb5700aab5197995b82","Tissue levels in animals and effects caused by chlorinated hydrocarbon insecticides, chlorinated biphenyls and mercury in the marine environment along the Netherlands coast","1972"
"403","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015461681&partnerID=40&md5=f2062398966b4f7d8ffe7d71b16d0341","The influence of tides, waves and other factors on diffusion rates in marine and coastal situations","1972"
"404","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015194821&partnerID=40&md5=ea79053fd5b78ceb49487d4954a639ba","Radioactive and Metallic(Copper and Zinc) Pollutants in the Scheldt Estuary (in Water, Sediments, and Suspended Matter.","1971"
"405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014887735&partnerID=40&md5=db2713c94159ee0a37abe34e68828dc2","PARAMETERS OF MARINE POLLUTION IN THE FORTH ESTUARY","1970"
"406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349560430&partnerID=40&md5=96cda12f8744182bd776bbd5a2fcaf38","An atlas of bird ringing at the island of Helgoland. Part 5: Ringing recoveries from 1909 to 2008","2009"
